year,origin,destin,id,dist,passen,fare,bmktshr,concen
1998,"ORLANDO, FL","PHILADELPHIA, PA",1000,861,1687,138,0.8479,0.8479
1999,"ORLANDO, FL","PHILADELPHIA, PA",1000,861,1559,151,0.7904,0.7904
2000,"ORLANDO, FL","PHILADELPHIA, PA",1000,861,2230,127,0.7443,0.7443
1997,"ORLANDO, FL","PHOENIX, AZ",1001,1849,459,181,0.2778,0.2778
1998,"ORLANDO, FL","PHOENIX, AZ",1001,1849,468,182,0.3251,0.3251
1999,"ORLANDO, FL","PHOENIX, AZ",1001,1849,617,166,0.2639,0.2639
2000,"ORLANDO, FL","PHOENIX, AZ",1001,1849,575,177,0.3342,0.3342
1997,"ORLANDO, FL","PITTSBURGH, PA",1002,834,575,156,0.8967,0.8967
1998,"ORLANDO, FL","PITTSBURGH, PA",1002,834,654,148,0.87,0.87
1999,"ORLANDO, FL","PITTSBURGH, PA",1002,834,632,155,0.8542,0.8542
2000,"ORLANDO, FL","PITTSBURGH, PA",1002,834,797,148,0.8809,0.8809
1997,"ORLANDO, FL","PORTLAND, OR",1003,2537,249,205,0.358,0.358
1998,"ORLANDO, FL","PORTLAND, OR",1003,2537,305,184,0.3311,0.3311
1999,"ORLANDO, FL","PORTLAND, OR",1003,2537,309,182,0.2589,0.2589
2000,"ORLANDO, FL","PORTLAND, OR",1003,2537,326,190,0.311,0.311
1997,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,1017,102,0.5029,0.5029
1998,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,976,111,0.4063,0.4063
1999,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,970,114,0.4586,0.4586
2000,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,1083,125,0.4985,0.4985
1997,"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,534,458,117,0.4737,0.4737
1998,"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,534,510,113,0.6637,0.6637
1999,"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,534,857,81,0.5006,0.5006
2000,"ORLANDO, FL","RALEIGH/DURHAM, NC",1005,534,788,92,0.4062,0.4062
1997,"ORLANDO, FL","RICHMOND, VA",1006,668,244,131,0.3514,0.3514
1998,"ORLANDO, FL","RICHMOND, VA",1006,668,221,126,0.4471,0.4471
1999,"ORLANDO, FL","RICHMOND, VA",1006,668,156,170,0.4955,0.4955
2000,"ORLANDO, FL","RICHMOND, VA",1006,668,191,168,0.4106,0.4106
1997,"ORLANDO, FL","ROCHESTER, NY",1007,1034,347,121,0.4898,0.4898
1998,"ORLANDO, FL","ROCHESTER, NY",1007,1034,440,103,0.5646,0.5646
1999,"ORLANDO, FL","ROCHESTER, NY",1007,1034,345,121,0.7357,0.7357
2000,"ORLANDO, FL","ROCHESTER, NY",1007,1034,308,131,0.5394,0.5394
1997,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,178,193,0.3029,0.3029
1998,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,181,199,0.3165,0.3165
1999,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,178,195,0.3415,0.3415
2000,"ORLANDO, FL","SACRAMENTO, CA",1008,2412,195,211,0.262,0.262
1997,"ORLANDO, FL","SALT LAKE CITY, UT",1009,1930,459,141,0.5328,0.5328
1998,"ORLANDO, FL","SALT LAKE CITY, UT",1009,1930,387,171,0.6598001,0.6598001
1999,"ORLANDO, FL","SALT LAKE CITY, UT",1009,1930,377,181,0.5385,0.5385
2000,"ORLANDO, FL","SALT LAKE CITY, UT",1009,1930,401,184,0.6687,0.6687
1997,"ORLANDO, FL","SAN ANTONIO, TX",1010,1041,319,112,0.3481,0.3481
1998,"ORLANDO, FL","SAN ANTONIO, TX",1010,1041,253,148,0.3438,0.3438
1999,"ORLANDO, FL","SAN ANTONIO, TX",1010,1041,264,154,0.372,0.372
2000,"ORLANDO, FL","SAN ANTONIO, TX",1010,1041,271,162,0.4458,0.4458
1997,"ORLANDO, FL","SAN DIEGO, CA",1011,2151,261,224,0.325,0.325
1998,"ORLANDO, FL","SAN DIEGO, CA",1011,2151,237,225,0.3431,0.3431
1999,"ORLANDO, FL","SAN DIEGO, CA",1011,2151,287,208,0.2677,0.2677
2000,"ORLANDO, FL","SAN DIEGO, CA",1011,2151,326,202,0.2533,0.2533
1997,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,576,259,0.3202,0.3202
1998,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,532,274,0.4393,0.4393
1999,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,548,266,0.4536,0.4536
2000,"ORLANDO, FL","SAN FRANCISCO, CA",1012,2446,640,270,0.4089,0.4089
1997,"ORLANDO, FL","SAN JOSE, CA",1013,2423,177,262,0.2712,0.2712
1998,"ORLANDO, FL","SAN JOSE, CA",1013,2423,201,265,0.2569,0.2569
1999,"ORLANDO, FL","SAN JOSE, CA",1013,2423,246,251,0.2643,0.2643
2000,"ORLANDO, FL","SAN JOSE, CA",1013,2423,273,251,0.2778,0.2778
1997,"ORLANDO, FL","SANTA ANA, CA",1014,2191,153,249,0.3574,0.3574
1998,"ORLANDO, FL","SANTA ANA, CA",1014,2191,158,239,0.3154,0.3154
1999,"ORLANDO, FL","SANTA ANA, CA",1014,2191,136,273,0.3208,0.3208
2000,"ORLANDO, FL","SANTA ANA, CA",1014,2191,123,294,0.2992,0.2992
1997,"ORLANDO, FL","SEATTLE, WA",1015,2555,488,187,0.2682,0.2682
1998,"ORLANDO, FL","SEATTLE, WA",1015,2555,487,189,0.2489,0.2489
1999,"ORLANDO, FL","SEATTLE, WA",1015,2555,582,181,0.2393,0.2393
2000,"ORLANDO, FL","SEATTLE, WA",1015,2555,535,198,0.2061,0.2061
1997,"ORLANDO, FL","ST. LOUIS, MO",1016,880,541,147,0.6134,0.6134
1998,"ORLANDO, FL","ST. LOUIS, MO",1016,880,603,158,0.6346,0.6346
1999,"ORLANDO, FL","ST. LOUIS, MO",1016,880,711,138,0.6629,0.6629
2000,"ORLANDO, FL","ST. LOUIS, MO",1016,880,638,171,0.568,0.568
1997,"ORLANDO, FL","SYRACUSE, NY",1017,1053,399,120,0.4461,0.4461
1998,"ORLANDO, FL","SYRACUSE, NY",1017,1053,445,110,0.6277,0.6277
1999,"ORLANDO, FL","SYRACUSE, NY",1017,1053,460,120,0.639,0.639
2000,"ORLANDO, FL","SYRACUSE, NY",1017,1053,505,121,0.5542,0.5542
1997,"ORLANDO, FL","TOLEDO, OH",1018,921,149,114,0.5687,0.5687
1998,"ORLANDO, FL","TOLEDO, OH",1018,921,72,112,0.3399,0.3399
1999,"ORLANDO, FL","TOLEDO, OH",1018,921,47,152,0.4535,0.4535
2000,"ORLANDO, FL","TOLEDO, OH",1018,921,141,115,0.4277,0.4277
1997,"ORLANDO, FL","WASHINGTON, DC",1019,758,1444,135,0.599,0.599
1998,"ORLANDO, FL","WASHINGTON, DC",1019,758,1698,121,0.5072,0.5072
1999,"ORLANDO, FL","WASHINGTON, DC",1019,758,1898,114,0.422,0.422
2000,"ORLANDO, FL","WASHINGTON, DC",1019,758,1876,131,0.3926,0.3926
1997,"PHILADELPHIA, PA","PHOENIX, AZ",1020,2076,541,291,0.4513,0.4513
1998,"PHILADELPHIA, PA","PHOENIX, AZ",1020,2076,593,260,0.4525,0.4525
1999,"PHILADELPHIA, PA","PHOENIX, AZ",1020,2076,568,281,0.4286,0.4286
2000,"PHILADELPHIA, PA","PHOENIX, AZ",1020,2076,648,282,0.4967,0.4967
1997,"PHILADELPHIA, PA","PITTSBURGH, PA",1021,267,908,158,0.9871,0.9871
1998,"PHILADELPHIA, PA","PITTSBURGH, PA",1021,267,924,167,0.9683999,0.9683999
1999,"PHILADELPHIA, PA","PITTSBURGH, PA",1021,267,852,184,0.9874,0.9874
2000,"PHILADELPHIA, PA","PITTSBURGH, PA",1021,267,775,218,0.9878,0.9878
1997,"PHILADELPHIA, PA","PORTLAND, ME",1022,365,113,190,0.9462,0.9462
1998,"PHILADELPHIA, PA","PORTLAND, ME",1022,365,138,188,0.9512,0.9512
1999,"PHILADELPHIA, PA","PORTLAND, ME",1022,365,153,193,0.9139,0.9139
2000,"PHILADELPHIA, PA","PORTLAND, ME",1022,365,152,220,0.957,0.957
1997,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,135,337,0.4027,0.4027
1998,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,125,353,0.4047,0.4047
1999,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,118,364,0.3664,0.3664
2000,"PHILADELPHIA, PA","PORTLAND, OR",1023,2412,128,362,0.3591,0.3591
1997,"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,336,437,187,0.6861,0.6861
1998,"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,336,454,193,0.7355,0.7355
1999,"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,336,476,192,0.737,0.737
2000,"PHILADELPHIA, PA","RALEIGH/DURHAM, NC",1024,336,541,188,0.6283,0.6283
1997,"PHILADELPHIA, PA","RICHMOND, VA",1025,198,168,258,0.989,0.989
1998,"PHILADELPHIA, PA","RICHMOND, VA",1025,198,157,258,0.9938,0.9938
1999,"PHILADELPHIA, PA","RICHMOND, VA",1025,198,170,250,0.9847,0.9847
2000,"PHILADELPHIA, PA","RICHMOND, VA",1025,198,150,291,0.9862,0.9862
1997,"PHILADELPHIA, PA","ROCHESTER, NY",1026,257,193,203,0.9511,0.9511
1998,"PHILADELPHIA, PA","ROCHESTER, NY",1026,257,186,197,0.969,0.969
1999,"PHILADELPHIA, PA","ROCHESTER, NY",1026,257,174,204,0.9718,0.9718
2000,"PHILADELPHIA, PA","ROCHESTER, NY",1026,257,160,233,0.9708,0.9708
1997,"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1928,167,279,0.6621,0.6621
1998,"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1928,185,280,0.6463,0.6463
1999,"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1928,143,315,0.7183999,0.7183999
2000,"PHILADELPHIA, PA","SALT LAKE CITY, UT",1027,1928,194,290,0.7394,0.7394
1997,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,328,314,0.4398,0.4398
1998,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,357,303,0.4212,0.4212
1999,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,339,312,0.3973,0.3973
2000,"PHILADELPHIA, PA","SAN DIEGO, CA",1028,2371,465,316,0.505,0.505
1997,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,837,404,0.4126,0.4126
1998,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,884,372,0.3972,0.3972
1999,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,910,392,0.3648,0.3648
2000,"PHILADELPHIA, PA","SAN FRANCISCO, CA",1029,2522,1214,364,0.4138,0.4138
1997,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,191,336,0.3217,0.3217
1998,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,165,355,0.2636,0.2636
1999,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,155,369,0.2383,0.2383
2000,"PHILADELPHIA, PA","SANTA ANA, CA",1030,2380,153,371,0.2481,0.2481
1997,"PHILADELPHIA, PA","SARASOTA, FL",1031,958,135,135,0.5318,0.5318
1998,"PHILADELPHIA, PA","SARASOTA, FL",1031,958,91,152,0.5858,0.5858
1999,"PHILADELPHIA, PA","SARASOTA, FL",1031,958,82,180,0.5699,0.5699
2000,"PHILADELPHIA, PA","SARASOTA, FL",1031,958,53,172,0.4969,0.4969
1997,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,298,368,0.4615,0.4615
1998,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,317,333,0.5063,0.5063
1999,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,339,328,0.5402,0.5402
2000,"PHILADELPHIA, PA","SEATTLE, WA",1032,2380,477,318,0.596,0.596
1997,"PHILADELPHIA, PA","ST. LOUIS, MO",1033,813,309,299,0.8388,0.8388
1998,"PHILADELPHIA, PA","ST. LOUIS, MO",1033,813,390,257,0.6216,0.6216
1999,"PHILADELPHIA, PA","ST. LOUIS, MO",1033,813,392,274,0.5432,0.5432
2000,"PHILADELPHIA, PA","ST. LOUIS, MO",1033,813,375,302,0.5743,0.5743
1997,"PHILADELPHIA, PA","TAMPA, FL",1034,920,906,151,0.8394001,0.8394001
1998,"PHILADELPHIA, PA","TAMPA, FL",1034,920,906,158,0.8267,0.8267
1999,"PHILADELPHIA, PA","TAMPA, FL",1034,920,929,165,0.7624,0.7624
2000,"PHILADELPHIA, PA","TAMPA, FL",1034,920,1282,132,0.7576,0.7576
1997,"PHILADELPHIA, PA","WEST PALM BEACH, FL",1035,951,699,148,0.868,0.868
1998,"PHILADELPHIA, PA","WEST PALM BEACH, FL",1035,951,618,162,0.8605,0.8605
1999,"PHILADELPHIA, PA","WEST PALM BEACH, FL",1035,951,564,181,0.8241,0.8241
2000,"PHILADELPHIA, PA","WEST PALM BEACH, FL",1035,951,495,181,0.8576,0.8576
1997,"PHOENIX, AZ","PITTSBURGH, PA",1036,1814,210,270,0.7628,0.7628
1998,"PHOENIX, AZ","PITTSBURGH, PA",1036,1814,254,247,0.7242,0.7242
1999,"PHOENIX, AZ","PITTSBURGH, PA",1036,1814,261,239,0.7292,0.7292
2000,"PHOENIX, AZ","PITTSBURGH, PA",1036,1814,280,258,0.7368,0.7368
1997,"PHOENIX, AZ","PORTLAND, OR",1037,1009,1004,128,0.3807,0.3807
1998,"PHOENIX, AZ","PORTLAND, OR",1037,1009,986,128,0.4822,0.4822
1999,"PHOENIX, AZ","PORTLAND, OR",1037,1009,1197,118,0.4326,0.4326
2000,"PHOENIX, AZ","PORTLAND, OR",1037,1009,1345,136,0.371,0.371
1997,"PHOENIX, AZ","PROVIDENCE, RI",1038,2280,240,150,0.2435,0.2435
1998,"PHOENIX, AZ","PROVIDENCE, RI",1038,2280,230,178,0.2511,0.2511
1999,"PHOENIX, AZ","PROVIDENCE, RI",1038,2280,309,163,0.3267,0.3267
2000,"PHOENIX, AZ","PROVIDENCE, RI",1038,2280,326,187,0.4863,0.4863
1997,"PHOENIX, AZ","RENO, NV",1039,601,457,82,0.5245,0.5245
1998,"PHOENIX, AZ","RENO, NV",1039,601,485,92,0.5027,0.5027
1999,"PHOENIX, AZ","RENO, NV",1039,601,503,88,0.5214,0.5214
2000,"PHOENIX, AZ","RENO, NV",1039,601,483,102,0.5572,0.5572
1997,"PHOENIX, AZ","SACRAMENTO, CA",1040,647,816,90,0.6051,0.6051
1998,"PHOENIX, AZ","SACRAMENTO, CA",1040,647,789,105,0.5592,0.5592
1999,"PHOENIX, AZ","SACRAMENTO, CA",1040,647,864,106,0.5447,0.5447
2000,"PHOENIX, AZ","SACRAMENTO, CA",1040,647,928,114,0.5894,0.5894
1997,"PHOENIX, AZ","SALT LAKE CITY, UT",1041,507,1356,86,0.408,0.408
1998,"PHOENIX, AZ","SALT LAKE CITY, UT",1041,507,1297,97,0.4664,0.4664
1999,"PHOENIX, AZ","SALT LAKE CITY, UT",1041,507,1381,94,0.4756,0.4756
2000,"PHOENIX, AZ","SALT LAKE CITY, UT",1041,507,1408,96,0.4198,0.4198
1997,"PHOENIX, AZ","SAN ANTONIO, TX",1042,843,338,129,0.5616,0.5616
1998,"PHOENIX, AZ","SAN ANTONIO, TX",1042,843,315,145,0.6125,0.6125
1999,"PHOENIX, AZ","SAN ANTONIO, TX",1042,843,349,140,0.5394,0.5394
2000,"PHOENIX, AZ","SAN ANTONIO, TX",1042,843,376,148,0.6746,0.6746
1997,"PHOENIX, AZ","SAN DIEGO, CA",1043,304,1988,56,0.7606,0.7606
1998,"PHOENIX, AZ","SAN DIEGO, CA",1043,304,2000,61,0.744,0.744
1999,"PHOENIX, AZ","SAN DIEGO, CA",1043,304,2120,61,0.7428,0.7428
2000,"PHOENIX, AZ","SAN DIEGO, CA",1043,304,1937,68,0.7581,0.7581
1997,"PHOENIX, AZ","SAN FRANCISCO, CA",1044,651,1779,95,0.4226,0.4226
1998,"PHOENIX, AZ","SAN FRANCISCO, CA",1044,651,1604,100,0.4419,0.4419
1999,"PHOENIX, AZ","SAN FRANCISCO, CA",1044,651,1697,98,0.4114,0.4114
2000,"PHOENIX, AZ","SAN FRANCISCO, CA",1044,651,1671,109,0.3871,0.3871
1997,"PHOENIX, AZ","SAN JOSE, CA",1045,621,1215,99,0.5147,0.5147
1998,"PHOENIX, AZ","SAN JOSE, CA",1045,621,1252,99,0.4983,0.4983
1999,"PHOENIX, AZ","SAN JOSE, CA",1045,621,1308,103,0.547,0.547
2000,"PHOENIX, AZ","SAN JOSE, CA",1045,621,1411,113,0.4042,0.4042
1997,"PHOENIX, AZ","SANTA ANA, CA",1046,338,392,70,0.9631,0.9631
1998,"PHOENIX, AZ","SANTA ANA, CA",1046,338,402,155,0.9637001,0.9637001
1999,"PHOENIX, AZ","SANTA ANA, CA",1046,338,440,155,0.9716001,0.9716001
2000,"PHOENIX, AZ","SANTA ANA, CA",1046,338,440,152,0.976,0.976
1997,"PHOENIX, AZ","SEATTLE, WA",1047,1107,1446,138,0.4178,0.4178
1998,"PHOENIX, AZ","SEATTLE, WA",1047,1107,1462,130,0.5351,0.5351
1999,"PHOENIX, AZ","SEATTLE, WA",1047,1107,1678,135,0.5164,0.5164
2000,"PHOENIX, AZ","SEATTLE, WA",1047,1107,1818,140,0.5037,0.5037
1997,"PHOENIX, AZ","SPOKANE, WA",1048,1021,253,108,0.3944,0.3944
1998,"PHOENIX, AZ","SPOKANE, WA",1048,1021,203,136,0.4131,0.4131
1999,"PHOENIX, AZ","SPOKANE, WA",1048,1021,235,135,0.4227,0.4227
2000,"PHOENIX, AZ","SPOKANE, WA",1048,1021,254,132,0.5967,0.5967
1997,"PHOENIX, AZ","ST. LOUIS, MO",1049,1262,722,138,0.4034,0.4034
1998,"PHOENIX, AZ","ST. LOUIS, MO",1049,1262,682,156,0.4614,0.4614
1999,"PHOENIX, AZ","ST. LOUIS, MO",1049,1262,734,153,0.4347,0.4347
2000,"PHOENIX, AZ","ST. LOUIS, MO",1049,1262,738,163,0.448,0.448
1997,"PHOENIX, AZ","TAMPA, FL",1050,1790,302,182,0.2499,0.2499
1998,"PHOENIX, AZ","TAMPA, FL",1050,1790,321,183,0.2672,0.2672
1999,"PHOENIX, AZ","TAMPA, FL",1050,1790,352,176,0.2588,0.2588
2000,"PHOENIX, AZ","TAMPA, FL",1050,1790,346,192,0.2722,0.2722
1997,"PHOENIX, AZ","TULSA, OK",1051,935,287,125,0.7367,0.7367
1998,"PHOENIX, AZ","TULSA, OK",1051,935,248,152,0.767,0.767
1999,"PHOENIX, AZ","TULSA, OK",1051,935,267,155,0.7709,0.7709
2000,"PHOENIX, AZ","TULSA, OK",1051,935,248,159,0.8311,0.8311
1997,"PHOENIX, AZ","WASHINGTON, DC",1052,1960,473,316,0.305,0.305
1998,"PHOENIX, AZ","WASHINGTON, DC",1052,1960,405,296,0.3253,0.3253
1999,"PHOENIX, AZ","WASHINGTON, DC",1052,1960,368,303,0.3182,0.3182
2000,"PHOENIX, AZ","WASHINGTON, DC",1052,1960,461,312,0.3244,0.3244
1997,"PITTSBURGH, PA","SAN FRANCISCO, CA",1053,2254,313,331,0.7265,0.7265
1998,"PITTSBURGH, PA","SAN FRANCISCO, CA",1053,2254,320,318,0.6605999,0.6605999
1999,"PITTSBURGH, PA","SAN FRANCISCO, CA",1053,2254,416,303,0.6973,0.6973
2000,"PITTSBURGH, PA","SAN FRANCISCO, CA",1053,2254,398,353,0.7163,0.7163
1997,"PITTSBURGH, PA","SEATTLE, WA",1054,2127,128,315,0.7104,0.7104
1998,"PITTSBURGH, PA","SEATTLE, WA",1054,2127,163,279,0.5849,0.5849
1999,"PITTSBURGH, PA","SEATTLE, WA",1054,2127,178,270,0.676,0.676
2000,"PITTSBURGH, PA","SEATTLE, WA",1054,2127,169,324,0.6832,0.6832
1997,"PITTSBURGH, PA","ST. LOUIS, MO",1055,554,158,230,0.6095,0.6095
1998,"PITTSBURGH, PA","ST. LOUIS, MO",1055,554,181,231,0.6580999,0.6580999
1999,"PITTSBURGH, PA","ST. LOUIS, MO",1055,554,173,238,0.649,0.649
2000,"PITTSBURGH, PA","ST. LOUIS, MO",1055,554,175,269,0.5448,0.5448
1997,"PITTSBURGH, PA","TAMPA, FL",1056,873,452,157,0.8480999,0.8480999
1998,"PITTSBURGH, PA","TAMPA, FL",1056,873,472,156,0.8416001,0.8416001
1999,"PITTSBURGH, PA","TAMPA, FL",1056,873,533,154,0.8571,0.8571
2000,"PITTSBURGH, PA","TAMPA, FL",1056,873,545,152,0.8241,0.8241
1997,"PITTSBURGH, PA","WASHINGTON, DC",1057,201,316,211,0.9804,0.9804
1998,"PITTSBURGH, PA","WASHINGTON, DC",1057,201,320,221,0.9779,0.9779
1999,"PITTSBURGH, PA","WASHINGTON, DC",1057,201,328,230,0.9718,0.9718
2000,"PITTSBURGH, PA","WASHINGTON, DC",1057,201,312,254,0.9836,0.9836
1997,"PITTSBURGH, PA","WEST PALM BEACH, FL",1058,953,256,155,0.8512,0.8512
1998,"PITTSBURGH, PA","WEST PALM BEACH, FL",1058,953,240,155,0.856,0.856
1999,"PITTSBURGH, PA","WEST PALM BEACH, FL",1058,953,241,165,0.8043,0.8043
2000,"PITTSBURGH, PA","WEST PALM BEACH, FL",1058,953,244,156,0.8824,0.8824
1997,"PORTLAND, ME","WASHINGTON, DC",1059,483,134,170,0.8094,0.8094
1998,"PORTLAND, ME","WASHINGTON, DC",1059,483,110,190,0.866,0.866
1999,"PORTLAND, ME","WASHINGTON, DC",1059,483,127,209,0.9061,0.9061
2000,"PORTLAND, ME","WASHINGTON, DC",1059,483,109,216,0.9042,0.9042
1997,"PORTLAND, OR","RENO, NV",1060,444,949,52,0.4877,0.4877
1998,"PORTLAND, OR","RENO, NV",1060,444,807,59,0.4307,0.4307
1999,"PORTLAND, OR","RENO, NV",1060,444,706,63,0.5058,0.5058
2000,"PORTLAND, OR","RENO, NV",1060,444,610,72,0.7518,0.7518
1997,"PORTLAND, OR","SACRAMENTO, CA",1061,479,922,69,0.6869,0.6869
1998,"PORTLAND, OR","SACRAMENTO, CA",1061,479,1024,70,0.6072,0.6072
1999,"PORTLAND, OR","SACRAMENTO, CA",1061,479,1049,76,0.6769,0.6769
2000,"PORTLAND, OR","SACRAMENTO, CA",1061,479,1088,83,0.6722,0.6722
1997,"PORTLAND, OR","SALT LAKE CITY, UT",1062,630,729,92,0.7577,0.7577
1998,"PORTLAND, OR","SALT LAKE CITY, UT",1062,630,727,102,0.7324,0.7324
1999,"PORTLAND, OR","SALT LAKE CITY, UT",1062,630,732,99,0.6906,0.6906
2000,"PORTLAND, OR","SALT LAKE CITY, UT",1062,630,784,110,0.6401,0.6401
1997,"PORTLAND, OR","SAN DIEGO, CA",1063,933,754,115,0.6589,0.6589
1998,"PORTLAND, OR","SAN DIEGO, CA",1063,933,797,116,0.715,0.715
1999,"PORTLAND, OR","SAN DIEGO, CA",1063,933,831,128,0.6731,0.6731
2000,"PORTLAND, OR","SAN DIEGO, CA",1063,933,900,144,0.6628,0.6628
1997,"PORTLAND, OR","SAN FRANCISCO, CA",1064,550,1381,86,0.6265,0.6265
1998,"PORTLAND, OR","SAN FRANCISCO, CA",1064,550,1298,91,0.6561,0.6561
1999,"PORTLAND, OR","SAN FRANCISCO, CA",1064,550,1397,87,0.5842,0.5842
2000,"PORTLAND, OR","SAN FRANCISCO, CA",1064,550,1167,108,0.6028,0.6028
1997,"PORTLAND, OR","SAN JOSE, CA",1065,569,1244,84,0.7191001,0.7191001
1998,"PORTLAND, OR","SAN JOSE, CA",1065,569,1292,82,0.6782,0.6782
1999,"PORTLAND, OR","SAN JOSE, CA",1065,569,1568,79,0.6716,0.6716
2000,"PORTLAND, OR","SAN JOSE, CA",1065,569,1626,99,0.6054,0.6054
1997,"PORTLAND, OR","SANTA ANA, CA",1066,859,542,131,0.6827,0.6827
1998,"PORTLAND, OR","SANTA ANA, CA",1066,859,528,130,0.6641001,0.6641001
1999,"PORTLAND, OR","SANTA ANA, CA",1066,859,551,133,0.7844,0.7844
2000,"PORTLAND, OR","SANTA ANA, CA",1066,859,616,148,0.8258,0.8258
1997,"PORTLAND, OR","SEATTLE, WA",1067,129,720,106,0.7084,0.7084
1998,"PORTLAND, OR","SEATTLE, WA",1067,129,666,108,0.9703,0.9703
1999,"PORTLAND, OR","SEATTLE, WA",1067,129,616,118,0.9656,0.9656
2000,"PORTLAND, OR","SEATTLE, WA",1067,129,577,129,0.971,0.971
1997,"PORTLAND, OR","SPOKANE, WA",1068,279,728,56,0.5052,0.5052
1998,"PORTLAND, OR","SPOKANE, WA",1068,279,745,63,0.5247,0.5247
1999,"PORTLAND, OR","SPOKANE, WA",1068,279,777,60,0.5771,0.5771
2000,"PORTLAND, OR","SPOKANE, WA",1068,279,746,70,0.5714,0.5714
1997,"PORTLAND, OR","ST. LOUIS, MO",1069,1710,163,210,0.6057,0.6057
1998,"PORTLAND, OR","ST. LOUIS, MO",1069,1710,188,222,0.6495,0.6495
1999,"PORTLAND, OR","ST. LOUIS, MO",1069,1710,183,220,0.5199,0.5199
2000,"PORTLAND, OR","ST. LOUIS, MO",1069,1710,200,236,0.516,0.516
1997,"PORTLAND, OR","WASHINGTON, DC",1070,2336,293,321,0.4424,0.4424
1998,"PORTLAND, OR","WASHINGTON, DC",1070,2336,264,323,0.5942,0.5942
1999,"PORTLAND, OR","WASHINGTON, DC",1070,2336,233,331,0.5658,0.5658
2000,"PORTLAND, OR","WASHINGTON, DC",1070,2336,256,355,0.5792,0.5792
1997,"PROVIDENCE, RI","SAN FRANCISCO, CA",1071,2695,202,232,0.3585,0.3585
1998,"PROVIDENCE, RI","SAN FRANCISCO, CA",1071,2695,84,310,0.299,0.299
1999,"PROVIDENCE, RI","SAN FRANCISCO, CA",1071,2695,284,198,0.2648,0.2648
2000,"PROVIDENCE, RI","SAN FRANCISCO, CA",1071,2695,316,213,0.2686,0.2686
1997,"PROVIDENCE, RI","ST. LOUIS, MO",1072,1022,193,141,0.409,0.409
1998,"PROVIDENCE, RI","ST. LOUIS, MO",1072,1022,175,150,0.3574,0.3574
1999,"PROVIDENCE, RI","ST. LOUIS, MO",1072,1022,207,151,0.4202,0.4202
2000,"PROVIDENCE, RI","ST. LOUIS, MO",1072,1022,169,167,0.3736,0.3736
1997,"PROVIDENCE, RI","TAMPA, FL",1073,1137,423,111,0.5325,0.5325
1998,"PROVIDENCE, RI","TAMPA, FL",1073,1137,426,120,0.5875,0.5875
1999,"PROVIDENCE, RI","TAMPA, FL",1073,1137,476,119,0.6597,0.6597
2000,"PROVIDENCE, RI","TAMPA, FL",1073,1137,543,131,0.7205999,0.7205999
1997,"PROVIDENCE, RI","WASHINGTON, DC",1074,357,402,135,0.9287,0.9287
1998,"PROVIDENCE, RI","WASHINGTON, DC",1074,357,370,142,0.9527,0.9527
1999,"PROVIDENCE, RI","WASHINGTON, DC",1074,357,396,159,0.9492,0.9492
2000,"PROVIDENCE, RI","WASHINGTON, DC",1074,357,372,164,0.9582,0.9582
1997,"PROVIDENCE, RI","WEST PALM BEACH, FL",1075,1149,187,138,0.5415,0.5415
1998,"PROVIDENCE, RI","WEST PALM BEACH, FL",1075,1149,174,144,0.6142,0.6142
1999,"PROVIDENCE, RI","WEST PALM BEACH, FL",1075,1149,146,149,0.4952,0.4952
